Time,Temp_C,Air_Vel_m/s_10m,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%,Soil_Temp_320cm
2024-08-25T02:00,12.5,3.6,0.0,0.0,95.0,11.1
2024-08-25T03:00,13.2,4.8,0.0,0.0,93.0,11.1
2024-08-25T04:00,13.8,4.4,0.0,23.0,87.0,11.1
2024-08-25T05:00,15.5,5.2,0.0,121.0,76.0,11.1
2024-08-25T06:00,17.7,4.9,0.0,244.0,69.0,11.1
2024-08-25T07:00,20.0,6.6,0.0,367.0,62.0,11.1
2024-08-25T08:00,22.3,6.2,0.0,441.0,57.0,11.1
2024-08-25T09:00,24.6,6.2,0.0,569.0,57.0,11.1
2024-08-25T10:00,26.8,5.8,0.0,618.0,53.0,11.1
2024-08-25T11:00,28.3,6.5,0.0,631.0,46.0,11.1
2024-08-25T12:00,29.6,4.8,0.0,602.0,46.0,11.1
2024-08-25T13:00,29.0,6.9,0.0,497.0,46.0,11.1
2024-08-25T14:00,28.5,5.1,0.0,416.0,51.0,11.1
2024-08-25T15:00,27.0,5.6,0.0,269.0,56.0,11.1
2024-08-25T16:00,25.1,5.1,0.0,78.0,62.0,11.1
2024-08-25T17:00,22.2,5.8,0.0,41.0,72.0,11.1
2024-08-25T18:00,19.8,5.4,0.0,2.0,79.0,11.1
2024-08-25T19:00,18.9,3.7,0.0,0.0,80.0,11.1
2024-08-25T20:00,18.3,3.5,0.0,0.0,82.0,11.1
2024-08-25T21:00,17.2,2.9,0.0,0.0,83.0,11.1
2024-08-25T22:00,16.1,2.7,0.0,0.0,86.0,11.1
2024-08-25T23:00,14.9,1.6,0.0,0.0,87.0,11.1
2024-08-26T00:00,13.8,1.6,0.0,0.0,88.0,11.1
2024-08-26T01:00,13.1,1.2,0.0,0.0,89.0,11.1
2024-08-26T02:00,12.7,1.8,0.0,0.0,91.0,11.1
2024-08-26T03:00,12.4,1.4,0.0,0.0,90.0,11.1
2024-08-26T04:00,13.0,2.0,0.0,22.0,87.0,11.1
2024-08-26T05:00,14.3,2.4,0.0,104.0,82.0,11.1
2024-08-26T06:00,16.6,2.4,0.0,257.0,72.0,11.1
2024-08-26T07:00,17.5,5.1,0.0,377.0,61.0,11.1
2024-08-26T08:00,18.5,5.1,0.0,413.0,56.0,11.1
2024-08-26T09:00,18.9,4.4,0.0,446.0,59.0,11.1
2024-08-26T10:00,19.8,4.2,0.0,547.0,53.0,11.1
2024-08-26T11:00,20.6,3.5,0.0,555.0,54.0,11.1
2024-08-26T12:00,19.3,2.7,0.0,462.0,62.0,11.1
2024-08-26T13:00,18.5,2.0,0.0,343.0,63.0,11.1
2024-08-26T14:00,19.6,3.0,0.0,369.0,53.0,11.1
2024-08-26T15:00,19.5,4.3,0.0,310.0,54.0,11.1
2024-08-26T16:00,19.4,3.6,0.0,219.0,55.0,11.1
2024-08-26T17:00,17.9,2.5,0.0,105.0,53.0,11.1
2024-08-26T18:00,14.4,1.3,0.0,7.0,72.0,11.1
2024-08-26T19:00,14.2,2.2,0.0,0.0,79.0,11.1
2024-08-26T20:00,13.4,2.3,0.0,0.0,86.0,11.2
2024-08-26T21:00,13.3,2.9,0.0,0.0,86.0,11.2
2024-08-26T22:00,12.6,2.2,0.0,0.0,91.0,11.2
2024-08-26T23:00,13.3,2.7,0.0,0.0,91.0,11.2
2024-08-27T00:00,13.0,3.1,0.0,0.0,93.0,11.2
2024-08-27T01:00,13.1,2.9,0.0,0.0,93.0,11.2
2024-08-27T02:00,13.1,2.8,0.0,0.0,94.0,11.2
2024-08-27T03:00,13.2,2.9,0.0,0.0,94.0,11.2
2024-08-27T04:00,13.4,3.1,0.0,18.0,93.0,11.2
2024-08-27T05:00,14.7,3.1,0.0,93.0,90.0,11.2
2024-08-27T06:00,16.4,3.2,0.0,220.0,84.0,11.2
2024-08-27T07:00,18.0,4.2,0.0,346.0,77.0,11.2
2024-08-27T08:00,19.7,3.2,0.0,405.0,68.0,11.2
2024-08-27T09:00,20.4,4.0,0.0,499.0,63.0,11.2
2024-08-27T10:00,20.1,3.4,0.0,313.0,62.0,11.2
2024-08-27T11:00,18.3,3.9,0.0001,204.0,72.0,11.2
2024-08-27T12:00,19.2,2.1,0.0004,195.0,79.0,11.2
2024-08-27T13:00,19.0,3.7,0.0,141.0,77.0,11.2
2024-08-27T14:00,18.8,4.0,0.0,180.0,74.0,11.2
2024-08-27T15:00,19.0,3.7,0.0,239.0,72.0,11.2
2024-08-27T16:00,18.2,3.6,0.0,194.0,75.0,11.2
2024-08-27T17:00,17.0,2.6,0.0,77.0,80.0,11.2
2024-08-27T18:00,15.7,1.8,0.0,6.0,86.0,11.2
2024-08-27T19:00,14.0,1.1,0.0,0.0,94.0,11.2
2024-08-27T20:00,13.9,1.5,0.0,0.0,94.0,11.2
2024-08-27T21:00,13.5,1.4,0.0,0.0,94.0,11.2
2024-08-27T22:00,13.1,1.4,0.0,0.0,95.0,11.2
2024-08-27T23:00,12.9,2.0,0.0,0.0,97.0,11.2
2024-08-28T00:00,12.7,2.0,0.0,0.0,97.0,11.2
2024-08-28T01:00,12.5,2.2,0.0,0.0,98.0,11.2
2024-08-28T02:00,12.7,1.7,0.0,0.0,100.0,11.2
2024-08-28T03:00,12.5,1.8,0.0,0.0,100.0,11.2
2024-08-28T04:00,12.5,2.1,0.0,19.0,100.0,11.2
2024-08-28T05:00,13.4,2.1,0.0,65.0,100.0,11.2
2024-08-28T06:00,15.2,2.3,0.0,185.0,96.0,11.2
2024-08-28T07:00,17.1,2.9,0.0,303.0,85.0,11.2
2024-08-28T08:00,19.5,3.1,0.0,388.0,70.0,11.2
2024-08-28T09:00,21.1,3.6,0.0,535.0,64.0,11.2
2024-08-28T10:00,21.2,3.5,0.0,574.0,62.0,11.2
2024-08-28T11:00,21.4,3.4,0.0,508.0,64.0,11.2
2024-08-28T12:00,22.9,4.1,0.0,450.0,55.0,11.2
2024-08-28T13:00,22.0,3.1,0.0,311.0,59.0,11.2
2024-08-28T14:00,21.5,2.8,0.0,355.0,68.0,11.2
2024-08-28T15:00,20.7,3.4,0.0,303.0,63.0,11.2
2024-08-28T16:00,20.0,1.4,0.0,187.0,63.0,11.2
2024-08-28T17:00,18.6,1.1,0.0,64.0,70.0,11.2
2024-08-28T18:00,15.2,0.9,0.0,7.0,89.0,11.2
2024-08-28T19:00,14.0,1.1,0.0,0.0,92.0,11.2
2024-08-28T20:00,14.0,1.1,0.0,0.0,89.0,11.2
2024-08-28T21:00,13.3,1.2,0.0,0.0,94.0,11.2
2024-08-28T22:00,13.9,1.4,0.0,0.0,94.0,11.2
2024-08-28T23:00,13.3,1.6,0.0,0.0,97.0,11.2
2024-08-29T00:00,13.1,1.4,0.0,0.0,97.0,11.2
2024-08-29T01:00,12.6,1.6,0.0,0.0,98.0,11.2
2024-08-29T02:00,12.3,1.4,0.0,0.0,98.0,11.2
2024-08-29T03:00,12.2,1.1,0.0,0.0,99.0,11.2
2024-08-29T04:00,12.0,1.2,0.0,14.0,99.0,11.2
2024-08-29T05:00,14.2,1.4,0.0,107.0,94.0,11.2
2024-08-29T06:00,16.1,1.5,0.0,217.0,86.0,11.2
2024-08-29T07:00,18.6,1.7,0.0,330.0,75.0,11.2
2024-08-29T08:00,20.4,2.0,0.0,426.0,58.0,11.2
2024-08-29T09:00,22.2,2.3,0.0,576.0,49.0,11.2
2024-08-29T10:00,22.9,2.1,0.0,632.0,47.0,11.2
2024-08-29T11:00,23.4,2.3,0.0,644.0,44.0,11.2
2024-08-29T12:00,23.6,2.4,0.0,609.0,46.0,11.2
2024-08-29T13:00,24.2,2.8,0.0,544.0,47.0,11.2
2024-08-29T14:00,24.0,3.1,0.0,453.0,48.0,11.2
2024-08-29T15:00,22.5,2.2,0.0,331.0,63.0,11.2
2024-08-29T16:00,23.0,2.7,0.0,197.0,55.0,11.2
2024-08-29T17:00,21.5,1.2,0.0,70.0,62.0,11.2
2024-08-29T18:00,18.4,2.0,0.0,4.0,76.0,11.2
2024-08-29T19:00,17.9,2.3,0.0,0.0,75.0,11.2
2024-08-29T20:00,17.2,2.5,0.0,0.0,78.0,11.2
2024-08-29T21:00,16.6,2.8,0.0,0.0,82.0,11.2
2024-08-29T22:00,15.9,2.8,0.0,0.0,85.0,11.2
2024-08-29T23:00,15.4,3.1,0.0,0.0,88.0,11.2
2024-08-30T00:00,15.1,3.1,0.0,0.0,89.0,11.2
2024-08-30T01:00,14.9,3.2,0.0,0.0,90.0,11.2
2024-08-30T02:00,14.5,2.8,0.0,0.0,91.0,11.2
2024-08-30T03:00,14.2,3.0,0.0,0.0,93.0,11.2
2024-08-30T04:00,14.7,3.0,0.0,13.0,91.0,11.2
2024-08-30T05:00,16.2,3.4,0.0,105.0,87.0,11.2
2024-08-30T06:00,18.8,2.8,0.0,228.0,80.0,11.2
2024-08-30T07:00,21.1,3.1,0.0,349.0,76.0,11.2
2024-08-30T08:00,23.5,3.1,0.0,411.0,71.0,11.2
2024-08-30T09:00,25.3,3.7,0.0,545.0,63.0,11.3
2024-08-30T10:00,27.1,3.7,0.0,589.0,58.0,11.3
2024-08-30T11:00,28.0,4.9,0.0,595.0,54.0,11.3
2024-08-30T12:00,28.6,4.2,0.0,573.0,50.0,11.3
2024-08-30T13:00,28.8,4.7,0.0,512.0,48.0,11.3
2024-08-30T14:00,28.4,3.3,0.0,400.0,49.0,11.3
2024-08-30T15:00,28.1,3.4,0.0,278.0,51.0,11.3
2024-08-30T16:00,26.6,2.7,0.0,140.0,53.0,11.3
2024-08-30T17:00,24.9,2.2,0.0,29.0,61.0,11.3
2024-08-30T18:00,23.9,2.9,0.0,2.0,66.0,11.3
2024-08-30T19:00,24.0,3.9,0.0,0.0,66.0,11.3
2024-08-30T20:00,22.7,2.0,0.0015,0.0,74.0,11.3
2024-08-30T21:00,21.3,1.5,0.0002,0.0,80.0,11.3
2024-08-30T22:00,19.7,2.5,0.0,0.0,90.0,11.3
2024-08-30T23:00,18.9,0.8,0.0001,0.0,97.0,11.3
2024-08-31T00:00,17.9,2.9,0.0004,0.0,99.0,11.3
2024-08-31T01:00,16.6,0.8,0.0,0.0,95.0,11.3
2024-08-31T02:00,15.5,1.8,0.0067,0.0,99.0,11.3
2024-08-31T03:00,15.2,1.5,0.0001,0.0,97.0,11.3
2024-08-31T04:00,14.7,1.3,0.0009,1.0,97.0,11.3
2024-08-31T05:00,14.7,1.8,0.0003,7.0,96.0,11.3
2024-08-31T06:00,13.1,2.7,0.0026,9.0,91.0,11.3
2024-08-31T07:00,13.2,1.8,0.0019,45.0,98.0,11.3
2024-08-31T08:00,13.4,2.6,0.0003,64.0,97.0,11.3
2024-08-31T09:00,14.5,2.9,0.0,129.0,94.0,11.3
2024-08-31T10:00,15.7,2.5,0.0,201.0,92.0,11.3
2024-08-31T11:00,17.4,3.3,0.0,328.0,84.0,11.3
2024-08-31T12:00,17.4,4.3,0.0,448.0,71.0,11.3
2024-08-31T13:00,18.9,4.9,0.0,463.0,62.0,11.3
2024-08-31T14:00,17.9,5.3,0.0,439.0,62.0,11.3
2024-08-31T15:00,17.3,5.1,0.0,297.0,71.0,11.3
2024-08-31T16:00,15.8,3.0,0.0,74.0,80.0,11.3
2024-08-31T17:00,15.0,2.8,0.0018,44.0,89.0,11.3
2024-08-31T18:00,14.3,2.6,0.0001,3.0,85.0,11.3
2024-08-31T19:00,13.5,1.9,0.0,0.0,91.0,11.3
2024-08-31T20:00,13.4,1.7,0.0,0.0,94.0,11.3
2024-08-31T21:00,13.2,2.8,0.0004,0.0,93.0,11.3
2024-08-31T22:00,12.5,2.8,0.0003,0.0,96.0,11.3
2024-08-31T23:00,12.2,1.9,0.0,0.0,97.0,11.3
